basin,key,lat,lon,soil_chi,veg_frac_obs,lai_obs_mean
SHA,41.09375_-122.21875,41.09375,-122.21875,0.8331918477369853,0.5979290008544922,3.2183852
SHA,41.09375_-122.15625,41.09375,-122.15625,0.8286722794301176,0.6534911394119263,3.3204594
SHA,41.03125_-122.46875,41.03125,-122.46875,1.214257591197768,0.2597041428089142,1.7027065
SHA,41.03125_-122.40625,41.03125,-122.40625,1.0274142763780194,0.32946744561195374,2.112263
SHA,41.03125_-122.34375,41.03125,-122.34375,0.9703175292297594,0.4409467577934265,2.9077332
SHA,41.03125_-122.28125,41.03125,-122.28125,0.9624272930364163,0.4457988142967224,2.5979178
SHA,41.03125_-122.21875,41.03125,-122.21875,0.8790121562697931,0.4614792764186859,2.7281148
SHA,40.96875_-122.53125,40.96875,-122.53125,1.0560306832040158,0.3752070963382721,2.420303
SHA,40.96875_-122.46875,40.96875,-122.46875,1.0266598578127604,0.2879289984703064,2.4629557
SHA,40.96875_-122.40625,40.96875,-122.40625,1.0288071080750236,0.32792899012565613,2.4620605
SHA,40.96875_-122.34375,40.96875,-122.34375,0.9724041172650846,0.3478698134422302,2.6528952
SHA,40.96875_-122.28125,40.96875,-122.28125,0.9871229650128943,0.36449703574180603,2.5054548
SHA,40.90625_-122.53125,40.90625,-122.53125,0.9885149992297999,0.4603550434112549,2.4255323
SHA,40.90625_-122.46875,40.90625,-122.46875,0.9522995881260828,0.5299999713897705,2.4262807
SHA,40.90625_-122.40625,40.90625,-122.40625,0.9821967595979368,0.4363313615322113,2.0649865
SHA,40.84375_-122.53125,40.84375,-122.53125,1.0653287552438884,0.386982262134552,2.0049474
SHA,40.84375_-122.46875,40.84375,-122.46875,0.9430715060697865,0.4645562171936035,2.2319267
SHA,40.84375_-122.40625,40.84375,-122.40625,1.1256412990766476,0.32846152782440186,1.5671813
SHA,40.78125_-122.40625,40.78125,-122.40625,1.1031422717649382,0.21213017404079437,1.348731
SHA,41.34375_-122.40625,41.34375,-122.40625,0.8988551819400087,0.4372780919075012,1.8869302
SHA,41.28125_-122.53125,41.28125,-122.53125,1.1649353855366076,0.37739646434783936,1.0933628
SHA,41.28125_-122.46875,41.28125,-122.46875,1.2017213758539593,0.3364497125148773,1.0123123
SHA,41.28125_-122.40625,41.28125,-122.40625,0.9879606941318051,0.5097041130065918,2.0598931
SHA,41.28125_-122.34375,41.28125,-122.34375,0.8391521897848702,0.46100592613220215,2.27362
SHA,41.21875_-122.53125,41.21875,-122.53125,1.0400044763063714,0.39970412850379944,1.1308091
SHA,41.21875_-122.46875,41.21875,-122.46875,1.081783606176186,0.42964497208595276,1.3716459
SHA,41.15625_-122.46875,41.15625,-122.46875,1.0623968203302538,0.4552662670612335,1.4162631
SHA,41.03125_-122.53125,41.03125,-122.53125,1.2136568525536648,0.25201183557510376,1.7604103
SHA,41.34375_-122.46875,41.34375,-122.46875,1.2279188450076353,0.2792307734489441,0.9060661
SHA,41.09375_-122.53125,41.09375,-122.53125,1.0885632663368954,0.4108284115791321,1.3086616
SHA,41.09375_-122.46875,41.09375,-122.46875,1.0957209148034794,0.4304733872413635,1.291792
SHA,40.90625_-121.28125,40.90625,-121.28125,1.0684485807692758,0.33816567063331604,0.6387712
SHA,40.84375_-121.34375,40.84375,-121.34375,1.145142818793001,0.32153844833374023,0.9645543
SHA,40.84375_-121.28125,40.84375,-121.28125,1.1083934380136826,0.32053253054618835,0.9871155
SHA,40.78125_-121.34375,40.78125,-121.34375,1.1714034847674863,0.3549112379550934,0.9317687
SHA,40.78125_-121.28125,40.78125,-121.28125,1.0783846985603804,0.3765680491924286,1.1604621
SHA,40.71875_-121.71875,40.71875,-121.71875,0.7181251097079153,0.46792900562286377,1.8930831
SHA,40.71875_-121.65625,40.71875,-121.65625,0.731512970080862,0.5381065011024475,2.2358406
SHA,40.71875_-121.59375,40.71875,-121.59375,0.8874120201413013,0.40295857191085815,1.255612
SHA,40.71875_-121.53125,40.71875,-121.53125,0.9695430364135816,0.41224852204322815,1.4639162
SHA,40.71875_-121.46875,40.71875,-121.46875,1.028068327638397,0.42621302604675293,1.5024258
SHA,40.65625_-121.71875,40.65625,-121.71875,0.9287229045183616,0.5139644742012024,2.3370464
SHA,40.65625_-121.65625,40.65625,-121.65625,0.8642685017319539,0.526627242565155,2.0313487
SHA,40.65625_-121.59375,40.65625,-121.59375,0.98338055302155,0.4514792859554291,1.648657
SHA,40.65625_-121.53125,40.65625,-121.53125,1.0126515671990055,0.4148520827293396,1.483125
SHA,40.65625_-121.46875,40.65625,-121.46875,0.9914273830615371,0.4003550410270691,1.443978
SHA,40.65625_-121.40625,40.65625,-121.40625,1.1187368798861637,0.3276331424713135,1.3148407
SHA,40.65625_-121.34375,40.65625,-121.34375,1.1356903004871417,0.37431952357292175,1.3909935
SHA,40.65625_-121.28125,40.65625,-121.28125,1.0458182571128742,0.34242603182792664,1.0772388
SHA,40.65625_-121.21875,40.65625,-121.21875,1.0672469604954888,0.3462130129337311,1.1560314
SHA,40.65625_-121.15625,40.65625,-121.15625,1.1829305251139974,0.3307100534439087,1.0292385
SHA,40.65625_-121.09375,40.65625,-121.09375,1.1959578426224087,0.3537278175354004,0.9820124
SHA,40.65625_-121.03125,40.65625,-121.03125,1.1283257349302303,0.3835502862930298,1.0327111
SHA,40.59375_-121.65625,40.59375,-121.65625,0.946175684282022,0.502662718296051,2.0849364
SHA,40.59375_-121.59375,40.59375,-121.59375,0.8423539204573286,0.46272188425064087,2.0218413
SHA,40.59375_-121.53125,40.59375,-121.53125,0.9652075228280745,0.4497041404247284,1.9589092
SHA,40.59375_-121.46875,40.59375,-121.46875,0.9803760113185636,0.40526628494262695,1.8245646
SHA,40.59375_-121.40625,40.59375,-121.40625,1.056444875075575,0.3273964524269104,1.4945762
SHA,40.59375_-121.34375,40.59375,-121.34375,0.9171105813946678,0.3366864025592804,1.2520199
SHA,40.59375_-121.28125,40.59375,-121.28125,0.8986654064043663,0.3801775276660919,1.5153913
SHA,40.59375_-121.21875,40.59375,-121.21875,0.9248886281296647,0.42017751932144165,1.6972333
SHA,40.59375_-121.15625,40.59375,-121.15625,0.9185343084036706,0.4125443696975708,1.7142707
SHA,40.59375_-121.09375,40.59375,-121.09375,1.130897590551415,0.3728402256965637,1.173837
SHA,40.59375_-121.03125,40.59375,-121.03125,1.2442607787037434,0.39254438877105713,1.1455259
SHA,40.53125_-121.59375,40.53125,-121.59375,0.9034442945346401,0.49449703097343445,2.1187177
SHA,40.53125_-121.40625,40.53125,-121.40625,0.7042028598848569,0.2819526493549347,0.8470478
SHA,40.53125_-121.34375,40.53125,-121.34375,0.749452001125194,0.2757396399974823,0.76355445
SHA,40.53125_-121.28125,40.53125,-121.28125,0.8348184437862107,0.29674556851387024,0.9456718
SHA,40.53125_-121.21875,40.53125,-121.21875,0.8803690144087417,0.37396448850631714,1.197092
SHA,40.53125_-121.15625,40.53125,-121.15625,0.9216260246697938,0.3984023630619049,1.4142983
SHA,40.46875_-121.40625,40.46875,-121.40625,0.7496400523995271,0.3584023714065552,1.1099523
SHA,40.46875_-121.34375,40.46875,-121.34375,0.8053455267694212,0.3552071154117584,0.95077056
SHA,40.46875_-121.28125,40.46875,-121.28125,0.8059400345774391,0.35461539030075073,0.87463456
SHA,40.46875_-121.21875,40.46875,-121.21875,0.9655229367516089,0.3722485303878784,0.860824
SHA,40.96875_-122.21875,40.96875,-122.21875,0.8609436124748382,0.4666863977909088,2.7754784
SHA,40.90625_-122.34375,40.90625,-122.34375,0.9156585752672823,0.3614201247692108,2.6232517
SHA,40.90625_-122.28125,40.90625,-122.28125,0.9163792966625641,0.4359763264656067,2.7970583
SHA,40.90625_-122.21875,40.90625,-122.21875,0.9189147404352723,0.48639053106307983,2.6386418
SHA,40.90625_-122.15625,40.90625,-122.15625,0.8116937999537421,0.6071597337722778,3.5916278
SHA,40.90625_-122.09375,40.90625,-122.09375,0.7960179364083809,0.6138461828231812,3.3934884
SHA,40.84375_-122.34375,40.84375,-122.34375,0.9783583406688954,0.43508875370025635,2.1017182
SHA,40.84375_-122.28125,40.84375,-122.28125,0.8852222341574949,0.480236679315567,2.4393423
SHA,40.84375_-122.21875,40.84375,-122.21875,0.8819315230613021,0.5583431720733643,2.72615
SHA,40.84375_-122.15625,40.84375,-122.15625,0.7998417221963425,0.5988757610321045,3.214111
SHA,40.84375_-122.09375,40.84375,-122.09375,0.8212217149766357,0.6105325222015381,3.170113
SHA,40.84375_-122.03125,40.84375,-122.03125,0.8397636423442991,0.5766863822937012,3.127337
SHA,40.78125_-122.46875,40.78125,-122.46875,1.0235690676044058,0.4146745502948761,2.0808425
SHA,40.78125_-122.34375,40.78125,-122.34375,1.122544592117642,0.29420119524002075,1.7153546
SHA,40.78125_-122.28125,40.78125,-122.28125,1.0717393537423128,0.34396448731422424,1.813641
SHA,40.78125_-122.21875,40.78125,-122.21875,1.061600147448452,0.3279881775379181,1.817619
SHA,40.78125_-122.15625,40.78125,-122.15625,1.1126499876920928,0.3883431851863861,2.0547018
SHA,40.78125_-122.09375,40.78125,-122.09375,1.0120268626919848,0.5224260091781616,2.5464988
SHA,40.78125_-122.03125,40.78125,-122.03125,1.033192785749153,0.5257396697998047,2.6827292
SHA,40.71875_-122.40625,40.71875,-122.40625,1.1756990342784932,0.3254437744617462,1.5941372
SHA,40.71875_-122.34375,40.71875,-122.34375,1.1422035941985982,0.3856213092803955,1.7181463
SHA,40.71875_-122.28125,40.71875,-122.28125,1.1932284811221705,0.31609466671943665,1.6017718
SHA,40.71875_-122.21875,40.71875,-122.21875,1.2466792260009911,0.31065088510513306,1.1600171
SHA,40.71875_-122.15625,40.71875,-122.15625,1.3003940836488652,0.37994083762168884,1.3598913
SHA,40.71875_-122.09375,40.71875,-122.09375,1.1652404731888515,0.45485207438468933,1.7311683
SHA,41.34375_-122.03125,41.34375,-122.03125,0.6930539134419126,0.434201180934906,2.0449827
SHA,41.28125_-122.09375,41.28125,-122.09375,0.6937842765774,0.44781064987182617,2.0340214
SHA,41.28125_-122.03125,41.28125,-122.03125,0.7538299004386728,0.37100592255592346,1.6380792
SHA,41.21875_-122.15625,41.21875,-122.15625,0.8045818748559467,0.4783431887626648,2.6240308
SHA,41.21875_-122.09375,41.21875,-122.09375,0.7183105768905028,0.4326627254486084,2.3259726
SHA,41.21875_-122.03125,41.21875,-122.03125,0.7370282117403563,0.43739643692970276,2.6814866
SHA,41.15625_-122.09375,41.15625,-122.09375,0.8654402056517894,0.5121893286705017,2.8543007
SHA,41.28125_-121.53125,41.28125,-121.53125,1.0512325628644172,0.348698228597641,1.2123029
SHA,41.28125_-121.46875,41.28125,-121.46875,1.06870861869517,0.3728994131088257,1.5653908
SHA,40.90625_-121.34375,40.90625,-121.34375,1.1539466736188528,0.34088757634162903,0.6801955
SHA,40.84375_-121.40625,40.84375,-121.40625,1.1516476523687666,0.30952662229537964,0.68655515
SHA,40.78125_-121.40625,40.78125,-121.40625,1.2034408169878172,0.3061538338661194,0.65968335
SHA,40.71875_-121.40625,40.71875,-121.40625,1.1015916451331473,0.3664497137069702,1.0492808
SHA,40.90625_-121.46875,40.90625,-121.46875,0.9508221284729546,0.3284023702144623,0.589437
SHA,40.90625_-121.40625,40.90625,-121.40625,1.1133395085469044,0.3284023702144623,0.5741639
SHA,40.84375_-121.46875,40.84375,-121.46875,1.0145166196681283,0.38999998569488525,0.687079
SHA,40.71875_-121.21875,40.71875,-121.21875,1.1154936760206038,0.3168047368526459,0.98367107
SHA,40.71875_-121.15625,40.71875,-121.15625,1.1357648223402634,0.3995266258716583,1.2437575
SHA,41.21875_-121.53125,41.21875,-121.53125,0.9461563231287988,0.3085798919200897,0.60445166
SHA,41.21875_-121.46875,41.21875,-121.46875,1.172236761601308,0.3237278163433075,1.1058152
SHA,40.90625_-121.21875,40.90625,-121.21875,1.0739830451670223,0.3459171652793884,0.86589473
SHA,40.84375_-121.21875,40.84375,-121.21875,1.1945449680092484,0.35887575149536133,1.0757858
SHA,40.84375_-121.15625,40.84375,-121.15625,1.1215075120810407,0.38538461923599243,1.2278392
SHA,40.84375_-121.09375,40.84375,-121.09375,1.025882076634303,0.3418934941291809,0.72135365
SHA,40.84375_-121.03125,40.84375,-121.03125,0.9782866559816654,0.3188757300376892,0.6415657
SHA,40.78125_-121.53125,40.78125,-121.53125,0.9486723871963596,0.3427218794822693,1.332593
SHA,40.78125_-121.46875,40.78125,-121.46875,0.9405193372312257,0.2800000011920929,0.7972886
SHA,40.78125_-121.21875,40.78125,-121.21875,1.1931554351274054,0.40970414876937866,1.5236152
SHA,40.71875_-121.34375,40.71875,-121.34375,1.1424937827998072,0.36384615302085876,1.1561669
SHA,40.71875_-121.28125,40.71875,-121.28125,1.1564063171452537,0.3502366840839386,1.0088682
SHA,41.53125_-121.59375,41.53125,-121.59375,0.857491492951993,0.44165679812431335,1.5216788
SHA,41.46875_-121.65625,41.46875,-121.65625,1.029993848238715,0.29828402400016785,1.1175455
SHA,41.46875_-121.59375,41.46875,-121.59375,0.9868359400808302,0.33159762620925903,1.2759509
SHA,41.46875_-121.53125,41.46875,-121.53125,0.9881549630130511,0.18124260008335114,1.0621034
SHA,41.46875_-121.34375,41.46875,-121.34375,0.9069827077153226,0.33307692408561707,0.80784625
SHA,41.40625_-121.65625,41.40625,-121.65625,0.9799527854796115,0.3559763431549072,1.442351
SHA,41.40625_-121.59375,41.40625,-121.59375,1.0328494438595732,0.377692312002182,1.4070054
SHA,41.40625_-121.53125,41.40625,-121.53125,0.8898979799811515,0.3752070963382721,1.1948302
SHA,41.40625_-121.46875,41.40625,-121.46875,0.8784792286896334,0.35846152901649475,1.2564564
SHA,41.40625_-121.40625,41.40625,-121.40625,0.9287755172069314,0.31372779607772827,0.9708075
SHA,41.40625_-121.34375,41.40625,-121.34375,0.9050960640281488,0.31029585003852844,0.8416338
SHA,41.40625_-121.28125,41.40625,-121.28125,0.8841535586926867,0.29869821667671204,0.803452
SHA,41.34375_-121.65625,41.34375,-121.65625,0.7981912007047166,0.424970418214798,2.1488569
SHA,41.34375_-121.59375,41.34375,-121.59375,0.8278353985472773,0.3476923108100891,1.0084534
SHA,41.34375_-121.53125,41.34375,-121.53125,0.9003223165469632,0.3786390423774719,1.3129013
SHA,41.34375_-121.46875,41.34375,-121.46875,0.841013294734273,0.31603550910949707,1.157974
SHA,41.34375_-121.40625,41.34375,-121.40625,0.9024262895585838,0.33739644289016724,1.183157
SHA,41.34375_-121.34375,41.34375,-121.34375,0.8932832908468403,0.3392307758331299,1.117864
SHA,41.34375_-121.28125,41.34375,-121.28125,0.9257984172982372,0.27875739336013794,0.6940401
SHA,40.90625_-120.90625,40.90625,-120.90625,0.945434451253325,0.28260356187820435,0.38256484
SHA,40.84375_-120.96875,40.84375,-120.96875,1.0653688694406236,0.3356804847717285,0.82394534
SHA,40.84375_-120.90625,40.84375,-120.90625,1.1016176867404788,0.36544379591941833,0.982036
SHA,40.78125_-121.15625,40.78125,-121.15625,1.1214229307399335,0.3904733657836914,1.3539305
SHA,40.78125_-121.09375,40.78125,-121.09375,1.1137469248821523,0.39313608407974243,1.3350272
SHA,40.78125_-121.03125,40.78125,-121.03125,1.1293630718918428,0.36023667454719543,1.1205401
SHA,40.78125_-120.96875,40.78125,-120.96875,1.1381671660126118,0.3678106367588043,1.2000744
SHA,40.78125_-120.90625,40.78125,-120.90625,0.9945094740751783,0.3784615397453308,1.207558
SHA,40.71875_-121.09375,40.71875,-121.09375,1.1433617809731587,0.397396445274353,1.4394051
SHA,40.71875_-121.03125,40.71875,-121.03125,1.2304638490099473,0.3825443685054779,1.2657167
SHA,40.71875_-120.96875,40.71875,-120.96875,1.1093517779214206,0.3788165748119354,1.2693558
SHA,41.71875_-120.34375,41.71875,-120.34375,1.0674376528040164,0.3748520612716675,0.85183114
SHA,41.53125_-122.15625,41.53125,-122.15625,0.949064993512034,0.39556214213371277,1.4560431
SHA,41.53125_-122.09375,41.53125,-122.09375,0.8280892548986605,0.39970412850379944,1.684406
SHA,41.53125_-120.40625,41.53125,-120.40625,1.0082250980658674,0.32378697395324707,0.4679352
SHA,41.53125_-120.34375,41.53125,-120.34375,1.0597438881495012,0.3376923203468323,0.60940844
SHA,41.53125_-120.28125,41.53125,-120.28125,0.9426277383271111,0.3504733741283417,0.83732057
SHA,41.46875_-120.28125,41.46875,-120.28125,1.0767178731841995,0.28804734349250793,0.8188899
SHA,41.34375_-120.40625,41.34375,-120.40625,0.8580394332920971,0.30017751455307007,0.30853418
SHA,41.21875_-120.65625,41.21875,-120.65625,0.9031439700876955,0.35088756680488586,0.9059168
SHA,41.21875_-120.28125,41.21875,-120.28125,1.0890091533942377,0.3604733645915985,0.71795887
SHA,41.21875_-120.21875,41.21875,-120.21875,1.1179621924450986,0.34313610196113586,0.6851585
SHA,41.15625_-120.71875,41.15625,-120.71875,1.1390723738839195,0.36467456817626953,0.7679328
SHA,41.15625_-120.65625,41.15625,-120.65625,0.960350605257811,0.3484615385532379,0.7058948
SHA,41.15625_-120.59375,41.15625,-120.59375,1.0344044723536387,0.30798816680908203,0.5064236
SHA,41.15625_-120.53125,41.15625,-120.53125,0.9624849019889442,0.26905325055122375,0.5183261
SHA,41.15625_-120.34375,41.15625,-120.34375,1.0108473814581145,0.28278106451034546,0.51165307
SHA,41.15625_-120.28125,41.15625,-120.28125,1.0458894283678895,0.3264496922492981,0.756703
SHA,41.15625_-120.21875,41.15625,-120.21875,0.9820361316578776,0.36384615302085876,0.6569636
SHA,41.09375_-120.71875,41.09375,-120.71875,1.0421551246601368,0.3117159903049469,0.46547303
SHA,41.09375_-120.65625,41.09375,-120.65625,1.046566457090921,0.31603550910949707,0.44581822
SHA,41.09375_-120.59375,41.09375,-120.59375,1.0311691001594823,0.26751479506492615,0.42835373
SHA,41.09375_-120.53125,41.09375,-120.53125,0.9724010627364654,0.26171597838401794,0.4102157
SHA,41.09375_-120.34375,41.09375,-120.34375,0.9950412437407861,0.280177503824234,0.41786277
SHA,41.09375_-120.28125,41.09375,-120.28125,1.069648979562352,0.3095858097076416,0.4614834
SHA,41.59375_-121.59375,41.59375,-121.59375,0.8699915233504854,0.3494674563407898,1.013287
SHA,41.59375_-121.53125,41.59375,-121.53125,0.8864485925615144,0.3076923191547394,0.8463864
SHA,41.28125_-121.59375,41.28125,-121.59375,0.8533593763152324,0.34686389565467834,1.0644879
SHA,41.21875_-121.59375,41.21875,-121.59375,0.9059456888464066,0.3452070951461792,1.3318911
SHA,41.15625_-121.59375,41.15625,-121.59375,0.9517386289703291,0.42905324697494507,2.3734307
SHA,41.15625_-121.53125,41.15625,-121.53125,1.1880493889711166,0.32035502791404724,0.9067381
SHA,41.03125_-121.40625,41.03125,-121.40625,1.089215178572705,0.33017751574516296,0.97218364
SHA,40.96875_-121.53125,40.96875,-121.53125,1.1590569168150688,0.30792897939682007,0.70368713
SHA,40.96875_-121.46875,40.96875,-121.46875,1.1492148017519916,0.2892899513244629,0.6481146
