basin,key,lat,lon,soil_chi,veg_frac_obs,lai_obs_mean
uf_04,39.59375_-122.65625,39.59375,-122.65625,2.46273161102185,0.33000001311302185,2.555506
uf_04,39.59375_-122.71875,39.59375,-122.71875,2.4547564703491362,0.36000001430511475,2.6774158
uf_04,39.59375_-122.78125,39.59375,-122.78125,2.3665210823874574,0.3199999928474426,2.165015
uf_04,39.65625_-122.46875,39.65625,-122.46875,2.498152484915154,0.28999999165534973,0.8993877
uf_04,39.65625_-122.53125,39.65625,-122.53125,2.488085755779448,0.28999999165534973,0.7784131
uf_04,39.65625_-122.59375,39.65625,-122.59375,2.4229823640723156,0.25,0.91597426
uf_04,39.65625_-122.65625,39.65625,-122.65625,2.408668354661485,0.47999998927116394,1.3681442
uf_04,39.65625_-122.71875,39.65625,-122.71875,2.3205713949447384,0.3100000023841858,1.86654
uf_04,39.65625_-122.78125,39.65625,-122.78125,2.4801197405250504,0.44999998807907104,2.616137
uf_04,39.71875_-122.34375,39.71875,-122.34375,2.499663341651633,0.25999999046325684,0.66784054
uf_04,39.71875_-122.40625,39.71875,-122.40625,2.4984715359812233,0.44999998807907104,0.905764
uf_04,39.71875_-122.46875,39.71875,-122.46875,2.499899918518781,0.49000000953674316,0.67364585
uf_04,39.71875_-122.53125,39.71875,-122.53125,2.4997267882405794,0.3799999952316284,0.76103663
uf_04,39.71875_-122.59375,39.71875,-122.59375,2.2578721083953477,0.3400000035762787,0.9862641
uf_04,39.71875_-122.65625,39.71875,-122.65625,2.3053024097001904,0.4099999964237213,1.2600344
uf_04,39.71875_-122.71875,39.71875,-122.71875,2.4782108514563763,0.23000000417232513,1.0649283
uf_04,39.71875_-122.78125,39.71875,-122.78125,2.1188481090776534,0.3700000047683716,2.1572056
uf_04,39.71875_-122.84375,39.71875,-122.84375,2.3418174643481584,0.30000001192092896,2.0482757
uf_04,39.71875_-122.90625,39.71875,-122.90625,2.4987640645001443,0.3499999940395355,2.369591
uf_04,39.78125_-122.34375,39.78125,-122.34375,2.499953079169868,0.4300000071525574,0.60227
uf_04,39.78125_-122.40625,39.78125,-122.40625,2.466630626741571,0.3799999952316284,0.9275161
uf_04,39.78125_-122.46875,39.78125,-122.46875,2.469045590351705,0.25,0.83959997
uf_04,39.78125_-122.53125,39.78125,-122.53125,2.4986804682498507,0.25,0.6571836
uf_04,39.78125_-122.59375,39.78125,-122.59375,2.499186223936799,0.4000000059604645,0.9190097
uf_04,39.78125_-122.65625,39.78125,-122.65625,2.4378877827488488,0.30000001192092896,2.0521417
uf_04,39.78125_-122.71875,39.78125,-122.71875,2.470588519347448,0.4000000059604645,1.4175185
uf_04,39.78125_-122.78125,39.78125,-122.78125,2.420634661140241,0.38999998569488525,1.2989401
uf_04,39.78125_-122.84375,39.78125,-122.84375,2.44040885945023,0.4399999976158142,2.7286117
uf_04,39.78125_-122.90625,39.78125,-122.90625,2.4950928691063874,0.4399999976158142,2.472175
uf_04,39.78125_-122.96875,39.78125,-122.96875,2.450646141466781,0.4399999976158142,1.7098088
uf_04,39.84375_-122.34375,39.84375,-122.34375,2.4992281718054095,0.30000001192092896,0.6755068
uf_04,39.84375_-122.40625,39.84375,-122.40625,2.4940864808755663,0.6000000238418579,0.6421633
uf_04,39.84375_-122.46875,39.84375,-122.46875,2.4883031179216255,0.33000001311302185,0.89329904
uf_04,39.84375_-122.53125,39.84375,-122.53125,2.4999121743898085,0.36000001430511475,0.72145826
uf_04,39.84375_-122.59375,39.84375,-122.59375,2.4999718512173565,0.25999999046325684,0.7247533
uf_04,39.84375_-122.65625,39.84375,-122.65625,2.498206726330225,0.3499999940395355,0.76346445
uf_04,39.84375_-122.71875,39.84375,-122.71875,2.488360292844972,0.5699999928474426,2.515501
uf_04,39.84375_-122.78125,39.84375,-122.78125,2.4513167718727313,0.4099999964237213,2.6917226
uf_04,39.84375_-122.84375,39.84375,-122.84375,2.4106687692710578,0.5299999713897705,2.3504872
uf_04,39.84375_-122.90625,39.84375,-122.90625,2.461951302862723,0.44999998807907104,3.2835984
uf_04,39.84375_-122.96875,39.84375,-122.96875,2.220284648195701,0.3100000023841858,0.731304
uf_06,40.03125_-122.71875,40.03125,-122.71875,2.4514514214252667,0.6399999856948853,2.5414479
uf_06,40.03125_-122.78125,40.03125,-122.78125,2.053683389536859,0.3457988202571869,1.5140699
uf_06,40.03125_-122.84375,40.03125,-122.84375,1.9826513316046144,0.25414201617240906,1.0486425
uf_06,40.03125_-122.90625,40.03125,-122.90625,2.051343055587473,0.3254437744617462,1.2062802
uf_06,40.03125_-122.96875,40.03125,-122.96875,2.3577684313776404,0.2865680456161499,0.90060526
uf_06,40.09375_-122.65625,40.09375,-122.65625,2.4854188454914565,0.33041420578956604,1.0138248
uf_06,40.09375_-122.71875,40.09375,-122.71875,2.2825578815053547,0.35733726620674133,1.6018739
uf_06,40.09375_-122.78125,40.09375,-122.78125,2.273216422796004,0.399822473526001,1.8989656
uf_06,40.09375_-122.84375,40.09375,-122.84375,2.1367701785726707,0.3775147795677185,1.5501158
uf_06,40.09375_-122.90625,40.09375,-122.90625,2.1364306773714574,0.3912425935268402,1.3428532
uf_06,40.09375_-122.96875,40.09375,-122.96875,2.2075358250894648,0.3562721908092499,1.093048
uf_06,40.15625_-122.53125,40.15625,-122.53125,2.475007309676184,0.40739643573760986,0.9847348
uf_06,40.15625_-122.59375,40.15625,-122.59375,2.4903997772949626,0.40473371744155884,0.94810754
uf_06,40.15625_-122.65625,40.15625,-122.65625,2.483470279546384,0.3409467339515686,0.8859642
uf_06,40.15625_-122.71875,40.15625,-122.71875,2.490327634655962,0.2836686372756958,0.826462
uf_06,40.15625_-122.78125,40.15625,-122.78125,2.3899469734057166,0.33349111676216125,1.469092
uf_06,40.15625_-122.84375,40.15625,-122.84375,2.26536056959754,0.36769232153892517,1.8558828
uf_06,40.15625_-122.90625,40.15625,-122.90625,2.0529793522391024,0.36538460850715637,1.6867572
uf_06,40.15625_-122.96875,40.15625,-122.96875,2.284452991271797,0.345976322889328,1.3431572
uf_06,40.21875_-122.21875,40.21875,-122.21875,2.4550683278230716,0.33000001311302185,1.141077
uf_06,40.21875_-122.40625,40.21875,-122.40625,2.4965249994982193,0.0,0.77436584
uf_06,40.21875_-122.46875,40.21875,-122.46875,2.479847260123776,0.4280473291873932,0.988044
uf_06,40.21875_-122.53125,40.21875,-122.53125,2.451691244300121,0.4177514910697937,0.97439724
uf_06,40.21875_-122.59375,40.21875,-122.59375,2.4596977556143242,0.4037869870662689,0.92263687
uf_06,40.21875_-122.65625,40.21875,-122.65625,2.448157095480454,0.37467455863952637,0.8023395
uf_06,40.21875_-122.71875,40.21875,-122.71875,2.492023431527084,0.30313608050346375,0.7854826
uf_06,40.21875_-122.78125,40.21875,-122.78125,2.47592772785828,0.28065088391304016,0.9029661
uf_06,40.21875_-122.84375,40.21875,-122.84375,2.3173037009982167,0.33213016390800476,1.5241014
uf_06,40.21875_-122.90625,40.21875,-122.90625,2.274110701480157,0.33639052510261536,1.6641536
uf_06,40.21875_-122.96875,40.21875,-122.96875,2.3144117159658166,0.3879881799221039,1.8683318
uf_06,40.28125_-121.59375,40.28125,-121.59375,2.4999567070424877,0.44189348816871643,2.3171256
uf_06,40.28125_-122.09375,40.28125,-122.09375,2.499793812601073,0.31917160749435425,0.845821
uf_06,40.28125_-122.15625,40.28125,-122.15625,2.499663543431483,0.3577514886856079,0.8413935
uf_06,40.28125_-122.21875,40.28125,-122.21875,2.4972690158804953,0.42680472135543823,0.9469508
uf_06,40.28125_-122.28125,40.28125,-122.28125,2.488435711957199,0.3939644992351532,1.0387641
uf_06,40.28125_-122.34375,40.28125,-122.34375,2.4914934335550445,0.37390533089637756,1.0053377
uf_06,40.28125_-122.40625,40.28125,-122.40625,2.4820618875810583,0.3897041380405426,1.0090412
uf_06,40.28125_-122.46875,40.28125,-122.46875,2.4470986497931215,0.4270414113998413,1.0615233
uf_06,40.28125_-122.53125,40.28125,-122.53125,2.4710627802096603,0.4218343198299408,0.9690997
uf_06,40.28125_-122.59375,40.28125,-122.59375,2.4820817685540666,0.38958579301834106,0.928267
uf_06,40.28125_-122.65625,40.28125,-122.65625,2.4941819919475905,0.3971005976200104,0.74626476
uf_06,40.28125_-122.71875,40.28125,-122.71875,2.494388244339839,0.352544367313385,0.78086525
uf_06,40.28125_-122.78125,40.28125,-122.78125,2.494922277821768,0.30041420459747314,0.83296126
uf_06,40.28125_-122.84375,40.28125,-122.84375,2.2833696269127106,0.3234911262989044,1.3133069
uf_06,40.28125_-122.90625,40.28125,-122.90625,2.2710634750108376,0.33331361413002014,1.5465139
uf_06,40.28125_-122.96875,40.28125,-122.96875,2.422756787378316,0.31106507778167725,1.6045264
