entity_id,family,timescale,site_id,name,area_mi2,n_obs,n_scored,kge,nse,pbias,r,alpha,beta
usgs_11237500,usgs_daily,daily,11237500,PITMAN C BL TAMARACK C CA,23.26,21958,21958,0.7045189408854058,0.7280305298140144,-6.813123567441595,0.8612992335464612,0.7481482809148201,0.931868764325584
usgs_11253310,usgs_daily,daily,11253310,CANTUA C NR CANTUA CREEK CA,46.4,17418,17418,0.4313025780718057,0.42459060601754317,-27.722767470973256,0.6533115108526582,0.6445162935160842,0.7227723252902675
usgs_11257500,usgs_daily,daily,11257500,FRESNO R NR KNOWLES CA,133.39,7670,7670,0.7631627379763349,0.5993088404100997,13.485145570350452,0.8082948414020756,1.0340015550299788,1.1348514557035043
usgs_11258000,usgs_daily,daily,11258000,FRESNO R BL HIDDEN DAM NR DAULTON CA,258.21,7670,7670,0.8229945234382883,0.7019593281694695,9.181183110359227,0.8493651624265552,0.9854854517305544,1.0918118311035923
usgs_11259000,usgs_daily,daily,11259000,CHOWCHILLA R BL BUCHANAN DAM NR RAYMOND CA,237.23,8307,8307,0.49201042440175813,0.5959901257127668,-26.939263489375886,0.7930523662663176,0.6223047603245317,0.7306073651062411
usgs_11264500,usgs_daily,daily,11264500,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,180.77,23525,23525,0.8968654146990092,0.8252261321699359,-0.37341325187052454,0.9199161046693459,1.0648796474112563,0.9962658674812948
usgs_11266500,usgs_daily,daily,11266500,MERCED R A POHONO BRIDGE NR YOSEMITE CA,321.99,23505,23505,0.9218801708004114,0.8787737983172392,4.931378328919306,0.9406306845825778,1.0120889568923892,1.049313783289193
usgs_11268000,usgs_daily,daily,11268000,SF MERCED R NR EL PORTAL CA,240.58,8956,8956,0.6398200793259139,0.7148700702013682,13.285375749114403,0.8659206010604065,0.6932392313915082,1.132853757491144
usgs_11269300,usgs_daily,daily,11269300,MAXWELL C A COULTERVILLE CA,17.06,7304,7304,0.7535930118653936,0.6593746571594095,15.167306586812606,0.8198140283539933,0.9275796954320435,1.1516730658681262
usgs_11274500,usgs_daily,daily,11274500,ORESTIMBA C NR NEWMAN CA,134.95,23616,23616,0.44183561975820784,0.4821099387381014,-25.81732585559332,0.7021808288098835,0.6047813450645994,0.7418267414440668
usgs_11274630,usgs_daily,daily,11274630,DEL PUERTO C NR PATTERSON CA,72.72,17752,17752,0.08882007156123373,0.3162783615934709,-65.50973510058478,0.5784946253577188,0.527316657959616,0.3449026489941523
usgs_11275000,usgs_daily,daily,11275000,FALLS C NR HETCH HETCHY CA,46.15,12233,12233,0.8584643662395277,0.7549618183164222,-5.635797880819813,0.8744279514803045,0.9670185737239808,0.943642021191802
usgs_11281000,usgs_daily,daily,11281000,SF TUOLUMNE R NR OAKLAND RECREATION CAMP CA,87.15,18758,18758,0.7536530066925236,0.6878398833211627,-2.8704310951382244,0.8295180235470488,0.8245041329571103,0.9712956890486177
usgs_11282000,usgs_daily,daily,11282000,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,72.34,18619,18619,0.7563631410182461,0.6441187356445774,-10.686191105081475,0.809167011507107,0.8926583886652795,0.8931380889491853
usgs_11283500,usgs_daily,daily,11283500,CLAVEY R NR BUCK MEADOWS CA,144.23,11915,11915,0.5850267416034975,0.6786958013069773,-2.1870449362868625,0.8616747389471022,0.6093715182126063,0.9781295506371314
usgs_11284400,usgs_daily,daily,11284400,BIG C AB WHITES GULCH NR GROVELAND CA,16.07,16660,16660,0.702366665370143,0.5715283539029852,11.42156914166391,0.7627350547083063,0.8612710432071332,1.114215691416639
usgs_11292500,usgs_daily,daily,11292500,CLARK FORK STANISLAUS R NR DARDANELLE CA,67.49,15732,15732,0.8551673794578813,0.8292101789097289,11.932058963647401,0.9179080747662367,1.0000259483281957,1.119320589636474
usgs_11294000,usgs_daily,daily,11294000,HIGHLAND C BL SPICER MEADOWS RES CA,45.52,10319,10319,0.749002178624648,0.7347638610109903,21.659681392005915,0.880342860918016,1.0420463506331668,1.216596813920059
usgs_11294500,usgs_daily,daily,11294500,NF STANISLAUS R NR AVERY CA,165.53,14245,14245,0.7248568311525139,0.7357828581052431,9.751267943798425,0.8631200792423357,0.7821492988176612,1.0975126794379844
usgs_11299600,usgs_daily,daily,11299600,BLACK C NR COPPEROPOLIS CA,14.39,11402,11402,0.6980742625047869,0.528868175001751,-14.169535073682523,0.7470557236210128,0.9157339238559965,0.8583046492631747
usgs_11315000,usgs_daily,daily,11315000,COLE C NR SALT SPRINGS DAM CA,20.79,22925,22925,0.6258136805058874,0.615940146595229,-4.938390904740649,0.7912821553477389,0.6933838025357071,0.9506160909525935
usgs_11316800,usgs_daily,daily,11316800,FOREST C NR WILSEYVILLE CA,21.05,20159,20159,0.7653275957628842,0.6936336019326319,5.652561182696858,0.8333633050343603,0.8447318306640299,1.0565256118269686
usgs_11318500,usgs_daily,daily,11318500,SF MOKELUMNE R NR WEST POINT CA,74.93,23998,23998,0.7505357705014624,0.7185360087223504,17.430044594210706,0.8527665098200979,0.8991334757556979,1.174300445942107
usgs_11334300,usgs_daily,daily,11334300,SF COSUMNES R NR RIVER PINES CA,64.12,8400,8400,0.8387202101393127,0.7744969532229551,-9.900629922343981,0.8832104163160843,0.9493135474261237,0.9009937007765603
usgs_11337500,usgs_daily,daily,11337500,MARSH C NR BYRON CA,42.57,11139,11139,0.525115446592685,0.5771645723445349,-25.61272725622908,0.7669573006465332,0.6750303712764582,0.7438727274377092
usgs_11341400,usgs_daily,daily,11341400,SACRAMENTO R NR MT SHASTA CA,128.58,10226,10226,0.5859036482436413,0.611912006085461,18.666353473326065,0.8034225672804686,0.6869667329432718,1.1866635347332606
usgs_11371000,usgs_daily,daily,11371000,CLEAR C A FRENCH GULCH CA,115.22,15621,15621,0.7805030752715539,0.7662678991359699,11.528683879838836,0.8773781529304728,0.8591038418324437,1.1152868387983883
usgs_11372000,usgs_daily,daily,11372000,CLEAR C NR IGO CA,228.17,4383,4383,0.617734659886276,0.7414023964544323,-10.199000711629845,0.8988261467055613,0.6457561855018017,0.8980099928837015
usgs_11374000,usgs_daily,daily,11374000,COW C NR MILLVILLE CA,422.7,11323,11323,0.8470127780091903,0.7868316293736126,-5.791391008090338,0.887788943901531,0.9136301672985726,0.9420860899190966
usgs_11375700,usgs_daily,daily,11375700,NF COTTONWOOD C NR IGO CA,87.67,8765,8765,0.5911549306102653,0.6849348647825823,-18.034016270918865,0.8533859877726415,0.663642975549913,0.8196598372908114
usgs_11379000,usgs_daily,daily,11379000,ANTELOPE C NR RED BLUFF CA,123.1,11960,11960,0.7496199223747766,0.7410415264557592,7.291210799492808,0.86376063648295,0.8029902448917365,1.072912107994928
usgs_11390672,usgs_daily,daily,11390672,STONE CORRAL C NR SITES CA,38.71,9678,9678,0.3878028546460659,0.5307816718623699,-34.62016801157688,0.7567225338378513,0.557568292363387,0.6537983198842312
usgs_11394500,usgs_daily,daily,11394500,MF FEATHER R NR MERRIMAC CA,1061.92,12783,12783,0.849073394249066,0.7786587412632174,1.475820390900182,0.8827688976380123,0.9060963026293889,1.0147582039090017
usgs_11396400,usgs_daily,daily,11396400,SUCKER RUN NR FORBESTOWN CA,18.84,8127,8127,0.11293413316901901,0.5722254794802968,86.52209883286864,0.8726387456667424,0.8514819729905156,1.8652209883286865
usgs_11408850,usgs_daily,daily,11408850,M YUBA R NR CAMPTONVILLE CA,135.29,4885,4885,0.6993935432558138,0.6955551192409667,16.64812521223623,0.901610408584776,1.2301471764528298,1.1664812521223624
usgs_11409300,usgs_daily,daily,11409300,OREGON C A CAMPTONVILLE CA,23.05,12023,12023,0.5824019440110475,0.7208228092983755,-16.90842228447964,0.8893651147981209,0.6345433211349251,0.8309157771552036
usgs_11409500,usgs_daily,daily,11409500,OREGON C NR NORTH SAN JUAN CA,34.4,7214,7214,0.6464640407361381,0.686882358368437,-21.4108613010481,0.836801224941936,0.7708464790868477,0.785891386989519
usgs_11413100,usgs_daily,daily,11413100,N YUBA R AB SLATE C NR STRAWBERRY CA,350.4,6758,6758,0.8801519188164733,0.8202402552773551,-0.3108502007150489,0.9058932052313337,0.9258527751226462,0.9968914979928495
usgs_11413320,usgs_daily,daily,11413320,DEADWOOD C NR STRAWBERRY VALLEY CA,3.14,6958,6958,-0.8113762865340468,-0.7265921950418099,170.8597581425595,0.49930591005801084,0.6667076591614469,2.7085975814255954
usgs_11413323,usgs_daily,daily,11413323,OWL GULCH NR STRAWBERRY VALLEY CA,2.08,6590,6590,-0.6100947344545147,-0.13454498437012874,143.77595714768893,0.4956580196033676,0.4795274883777734,2.437759571476889
usgs_11414000,usgs_daily,daily,11414000,S YUBA R NR CISCO CA,52.32,11323,11323,0.7454735944857808,0.7425253623695767,4.724595990630075,0.8654089367557649,0.7891997246887298,1.0472459599063006
usgs_11418000,usgs_daily,daily,11418000,YUBA R BL ENGLEBRIGHT DAM NR SMARTSVILLE CA,1108.66,7305,7305,0.7350127149037743,0.7854844176141031,23.55071783416856,0.8959508575111961,0.9373230013517679,1.2355071783416856
usgs_11426150,usgs_daily,daily,11426150,ONION C NR SODA SPRINGS CA,3.6,7306,7306,0.6821463779345427,0.5203163264036044,10.080176357823674,0.7335861204340802,0.8589554173522308,1.1008017635782368
usgs_11427700,usgs_daily,daily,11427700,DUNCAN CYN C NR FRENCH MEADOWS CA,9.9,19009,19009,0.609549059150134,0.5164269927685529,-25.66905910576155,0.7393324376270075,0.8635657682267398,0.7433094089423845
usgs_11433260,usgs_daily,daily,11433260,NF OF MF AMERICAN R NR FORESTHILL CA,88.64,7365,7365,0.5729853462212378,0.6844418449304899,-20.147049509422335,0.8578017944176192,0.6513872858350751,0.7985295049057767
usgs_11433300,usgs_daily,daily,11433300,MF AMERICAN R NR FORESTHILL CA,520.56,3014,3014,0.7051463862944735,0.7475009354678854,4.927888033498441,0.8758455825366165,0.7371389604896419,1.0492788803349844
usgs_11433500,usgs_daily,daily,11433500,MF AMERICAN R NR AUBURN CA,614.28,5203,5203,0.7275152047375477,0.7742181740528956,-4.773204681068849,0.8905863564274517,0.7550545571833145,0.9522679531893115
usgs_11445500,usgs_daily,daily,11445500,SF AMERICAN R NR LOTUS CA,673.19,3014,3014,0.662886710243134,0.7180389370959257,2.383603094951679,0.8649623984624106,0.6920356190559602,1.023836030949517
usgs_11449500,usgs_daily,daily,11449500,KELSEY C NR KELSEYVILLE CA,36.69,23379,23379,0.7883657621779803,0.7360806191935025,5.00597170439291,0.8581235602742784,0.8511572937670688,1.0500597170439292
usgs_11451100,usgs_daily,daily,11451100,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,59.92,15653,15653,0.5842212882235698,0.6593398007969291,-19.76871701710623,0.8288558862143208,0.6767332181730703,0.8023128298289377
usgs_11451715,usgs_daily,daily,11451715,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,95.6,6051,6051,0.6410588475792514,0.464630761259309,18.80333854304202,0.8078187330279335,1.2377994059911028,1.1880333854304204
usgs_11523200,usgs_daily,daily,11523200,TRINITY R AB COFFEE C NR TRINITY CENTER CA,148.0,20747,20747,0.6949077467246885,0.6023438544461419,1.3789328302318395,0.7763385840213958,0.7929572304183904,1.0137893283023185
usgs_11525500,usgs_daily,daily,11525500,TRINITY R A LEWISTON CA,718.96,4018,4018,0.6395804113041212,0.5300920224239174,27.34944970786188,0.8276978659067633,1.159420872442526,1.2734944970786188
cdec_BND,cdec_daily,daily,BND,CDEC SBB full natural flow,8900.0,7029,7029,0.9149277050333654,0.858011859096628,-0.08390703489201352,0.926773060476999,0.9567055816538159,0.9991609296510799
cdec_CLE,cdec_daily,daily,CLE,TRINITY LAKE,692.86,11310,11310,0.6751639622456265,0.6610561661070002,-6.895212097639209,0.8181452104122189,0.7398214229787518,0.931047879023608
cdec_CSN,cdec_daily,daily,CSN,COSUMNES R AT MICHIGAN BAR,539.11,7211,7211,0.7858968514866567,0.8276363943516998,11.841795478568194,0.913429864789493,0.8440418072772786,1.1184179547856818
cdec_FOL,cdec_daily,daily,FOL,CDEC AMF full natural flow,1885.0,10335,10335,0.7852321943897436,0.7836181835368827,-9.084254453110699,0.8878757264380066,0.8409371517042588,0.909157455468893
cdec_ISB,cdec_daily,daily,ISB,CDEC KRI full natural flow,2074.0,11390,11390,0.7980901968069871,0.7515012923596729,10.336906036104015,0.8704239065395711,0.8847071468431323,1.1033690603610402
cdec_MIL,cdec_daily,daily,MIL,CDEC SBF full natural flow,1675.0,11220,11220,0.8668720323306524,0.8501966131869816,3.1987558711997863,0.9226940994304205,0.8964449441092148,1.0319875587119978
cdec_MKM,cdec_daily,daily,MKM,CDEC MKM full natural flow,544.0,10251,10251,0.7373305966026942,0.7212636932837477,-5.243063734564549,0.8522110450733656,0.7892758472544752,0.9475693626543545
cdec_MRC,cdec_daily,daily,MRC,CDEC MRC full natural flow,1061.0,11033,11033,0.7827184849461871,0.7820106732781871,11.652180982957432,0.8874610047694113,0.8551935803542868,1.1165218098295742
cdec_NHG,cdec_daily,daily,NHG,CDEC NHG full natural flow,363.0,9315,9315,0.8656520894296742,0.8006693280436272,-6.267285394202266,0.8961800770446313,0.9421821995323632,0.9373271460579774
cdec_NML,cdec_daily,daily,NML,CDEC NML full natural flow,900.0,11194,11194,0.8164644353672713,0.7561503575850251,8.558337236006663,0.8719647620606421,0.9001612915430859,1.0855833723600667
cdec_ORO,cdec_daily,daily,ORO,CDEC FTO full natural flow,3607.0,11049,11049,0.7686848824075372,0.8184757373858574,5.198028693375779,0.9133400393648146,0.791926011669389,1.0519802869337578
cdec_PNF,cdec_daily,daily,PNF,CDEC KGF full natural flow,1545.0,11358,11358,0.8922862605169553,0.861155536020682,1.3240002464868759,0.9280532215315999,0.9209391811567168,1.013240002464869
cdec_SCC,cdec_daily,daily,SCC,CDEC SCC full natural flow,393.0,10520,10520,0.5302454378665764,0.5978225469235959,-7.552755329359969,0.8071819778290654,0.5783530532960829,0.9244724467064004
cdec_SHA,cdec_daily,daily,SHA,CDEC SIS full natural flow,6665.0,11379,11379,0.8696334717943449,0.8229208913811504,1.4183777514792006,0.9072335999544235,0.9095088559339046,1.014183777514792
cdec_TLG,cdec_daily,daily,TLG,CDEC TLG full natural flow,1538.0,10655,10655,0.7894124570430968,0.8067154886275224,-5.933658446709896,0.9025914589996873,0.8229749759706421,0.940663415532901
cdec_TRM,cdec_daily,daily,TRM,CDEC KWT full natural flow,561.0,11046,11046,0.7444764128720638,0.7710822038821068,-11.356912139941828,0.8851045256954415,0.8020267992186246,0.8864308786005818
cdec_YRS,cdec_daily,daily,YRS,CDEC YRS full natural flow,1108.0,10608,10608,0.8003894489702584,0.7588893978302034,5.437816352152957,0.8718147953060496,0.8569757338351534,1.0543781635215295
