basin,key,lat,lon,soil_chi,veg_frac_obs,lai_obs_mean
uf_02,38.78125_-122.40625,38.78125,-122.40625,2.499868999437936,0.33000001311302185,0.76613605
uf_02,38.78125_-122.46875,38.78125,-122.46875,2.4618447820900204,0.2800000011920929,0.8481548
uf_02,38.78125_-122.53125,38.78125,-122.53125,2.466607180609765,0.3700000047683716,1.0716481
uf_02,38.78125_-122.59375,38.78125,-122.59375,2.4990678060486906,0.41999998688697815,0.933444
uf_02,38.78125_-122.65625,38.78125,-122.65625,2.147786637800092,0.27000001072883606,1.0230596
uf_02,38.78125_-122.71875,38.78125,-122.71875,2.4998397209697574,0.38999998569488525,1.392558
uf_02,38.84375_-122.28125,38.84375,-122.28125,2.4986484878396995,0.25999999046325684,1.0430679
uf_02,38.84375_-122.34375,38.84375,-122.34375,2.498590790668892,0.3499999940395355,1.0228333
uf_02,38.84375_-122.40625,38.84375,-122.40625,2.3981937107296334,0.3499999940395355,0.81124175
uf_02,38.84375_-122.46875,38.84375,-122.46875,2.499966403341949,0.25999999046325684,0.8966613
uf_02,38.84375_-122.53125,38.84375,-122.53125,2.4999931142238205,0.0,1.1169077
uf_02,38.84375_-122.59375,38.84375,-122.59375,2.4134087427567064,0.33000001311302185,1.209642
uf_02,38.84375_-122.65625,38.84375,-122.65625,2.499982158680237,0.36000001430511475,1.2538865
uf_02,38.84375_-122.71875,38.84375,-122.71875,2.4746505777951375,0.28999999165534973,2.1200128
uf_02,38.90625_-122.40625,38.90625,-122.40625,2.499768888349812,0.36000001430511475,2.1684113
uf_02,38.90625_-122.46875,38.90625,-122.46875,2.4999777456176373,0.3499999940395355,1.0601108
uf_02,38.90625_-122.53125,38.90625,-122.53125,2.4312429188181737,0.4300000071525574,1.0875882
uf_02,38.90625_-122.59375,38.90625,-122.59375,2.499999972294374,0.0,1.0440859
uf_03,38.78125_-122.71875,38.78125,-122.71875,2.499856816962794,0.38999998569488525,1.392558
uf_03,38.78125_-122.78125,38.78125,-122.78125,2.4999893409637646,0.49000000953674316,3.0187888
uf_03,38.84375_-122.28125,38.84375,-122.28125,2.4986901149679204,0.25999999046325684,1.0430679
uf_03,38.84375_-122.34375,38.84375,-122.34375,2.4987302818484,0.3499999940395355,1.0228333
uf_03,38.84375_-122.40625,38.84375,-122.40625,2.4003802208506952,0.3499999940395355,0.81124175
uf_03,38.84375_-122.59375,38.84375,-122.59375,2.418585205858716,0.33000001311302185,1.209642
uf_03,38.84375_-122.65625,38.84375,-122.65625,2.4999838254378384,0.36000001430511475,1.2538865
uf_03,38.84375_-122.71875,38.84375,-122.71875,2.473710874981048,0.28999999165534973,2.1200128
uf_03,38.84375_-122.78125,38.84375,-122.78125,2.482398324742606,0.3199999928474426,1.54519
uf_03,38.84375_-122.84375,38.84375,-122.84375,2.40259794785475,0.5600000023841858,1.6743615
uf_03,38.84375_-122.90625,38.84375,-122.90625,2.35844891358997,0.5,1.7290746
uf_03,38.90625_-122.28125,38.90625,-122.28125,2.4999999286996673,0.27000001072883606,1.1334684
uf_03,38.90625_-122.34375,38.90625,-122.34375,2.499997825794609,0.3799999952316284,1.2473624
uf_03,38.90625_-122.40625,38.90625,-122.40625,2.499792988489268,0.36000001430511475,2.1684113
uf_03,38.90625_-122.46875,38.90625,-122.46875,2.4999793395691485,0.3499999940395355,1.0601108
uf_03,38.90625_-122.53125,38.90625,-122.53125,2.4383528627891784,0.4300000071525574,1.0875882
uf_03,38.90625_-122.59375,38.90625,-122.59375,2.499999973945223,0.0,1.0440859
uf_03,38.90625_-122.65625,38.90625,-122.65625,2.4999997106414797,0.0,1.4159963
uf_03,38.90625_-122.71875,38.90625,-122.71875,2.4999985140614362,0.0,1.1642766
uf_03,38.90625_-122.78125,38.90625,-122.78125,2.499781345769752,0.5400000214576721,1.7953224
uf_03,38.90625_-122.84375,38.90625,-122.84375,2.4993482973117036,0.5600000023841858,1.0201224
uf_03,38.90625_-122.90625,38.90625,-122.90625,2.4987063342112696,0.4699999988079071,2.6979518
uf_03,38.90625_-122.96875,38.90625,-122.96875,2.48142431013692,0.41999998688697815,1.7183689
uf_03,38.96875_-122.34375,38.96875,-122.34375,2.4981603665380385,0.4000000059604645,0.91885626
uf_03,38.96875_-122.40625,38.96875,-122.40625,2.499980639485229,0.38999998569488525,0.92937696
uf_03,38.96875_-122.46875,38.96875,-122.46875,2.4999918796821348,0.4000000059604645,0.87579685
uf_03,38.96875_-122.53125,38.96875,-122.53125,2.499907087658122,0.4099999964237213,0.78869146
uf_03,38.96875_-122.59375,38.96875,-122.59375,2.4999984441742997,0.5199999809265137,0.97849977
uf_03,38.96875_-122.65625,38.96875,-122.65625,2.4993206443364855,0.0,0.97849977
uf_03,38.96875_-122.71875,38.96875,-122.71875,2.499998174396774,0.0,1.8866553
uf_03,38.96875_-122.78125,38.96875,-122.78125,2.4210965399086763,0.4300000071525574,1.8866553
uf_03,38.96875_-122.84375,38.96875,-122.84375,2.4999926564967927,0.0,1.201087
uf_03,38.96875_-122.90625,38.96875,-122.90625,2.499918250395985,0.49000000953674316,1.0247002
uf_03,38.96875_-122.96875,38.96875,-122.96875,2.4894807467778186,0.0,1.5964152
uf_03,38.96875_-123.03125,38.96875,-123.03125,2.499952072759563,0.0,1.4391836
uf_03,39.03125_-122.34375,39.03125,-122.34375,2.4999944812341095,0.4099999964237213,0.9014374
uf_03,39.03125_-122.40625,39.03125,-122.40625,2.4999999834175544,0.36000001430511475,0.86844575
uf_03,39.03125_-122.46875,39.03125,-122.46875,2.42391517421506,0.5199999809265137,0.9229306
uf_03,39.03125_-122.53125,39.03125,-122.53125,2.4993345947385994,0.33000001311302185,0.7549403
uf_03,39.03125_-122.59375,39.03125,-122.59375,2.483111752040788,0.5799999833106995,1.0325267
uf_03,39.03125_-122.65625,39.03125,-122.65625,2.3881633711432144,0.5400000214576721,1.140204
uf_03,39.03125_-122.71875,39.03125,-122.71875,2.4816651687150317,0.3100000023841858,1.2419443
uf_03,39.03125_-122.78125,39.03125,-122.78125,2.4999799396770985,0.0,1.2419443
uf_03,39.03125_-122.84375,39.03125,-122.84375,2.4999999512737574,0.0,1.201087
uf_03,39.03125_-122.90625,39.03125,-122.90625,2.499998198700877,0.0,0.9890977
uf_03,39.03125_-122.96875,39.03125,-122.96875,2.499861577605513,0.4399999976158142,0.9890977
uf_03,39.03125_-123.03125,39.03125,-123.03125,2.499995546630509,0.46000000834465027,2.4251282
uf_03,39.03125_-123.09375,39.03125,-123.09375,2.4996278493989914,0.36000001430511475,1.5268136
uf_03,39.09375_-122.40625,39.09375,-122.40625,2.4984621079729097,0.30000001192092896,0.86448276
uf_03,39.09375_-122.46875,39.09375,-122.46875,2.4653636365647937,0.47999998927116394,0.8701073
uf_03,39.09375_-122.53125,39.09375,-122.53125,2.4999397358623243,0.0,0.8534286
uf_03,39.09375_-122.59375,39.09375,-122.59375,2.499662783840525,0.3799999952316284,0.8534286
uf_03,39.09375_-122.65625,39.09375,-122.65625,2.4762278795968635,0.3799999952316284,1.1367397
uf_03,39.09375_-122.71875,39.09375,-122.71875,2.499987322740879,0.4300000071525574,2.4292233
uf_03,39.09375_-122.78125,39.09375,-122.78125,2.498908154994771,0.0,1.2415156
uf_03,39.09375_-122.84375,39.09375,-122.84375,2.4999958346045106,0.0,1.2415156
uf_03,39.09375_-122.90625,39.09375,-122.90625,2.4999959347974654,0.0,1.1405919
uf_03,39.09375_-122.96875,39.09375,-122.96875,2.4999971320358467,0.3700000047683716,1.1405919
uf_03,39.09375_-123.03125,39.09375,-123.03125,2.4999993754936254,0.3799999952316284,1.4421676
uf_03,39.09375_-123.09375,39.09375,-123.09375,2.4999118547785995,0.5899999737739563,1.2849857
uf_03,39.15625_-122.40625,39.15625,-122.40625,2.4999998311902436,0.33000001311302185,0.8881429
uf_03,39.15625_-122.46875,39.15625,-122.46875,2.499990546304102,0.4000000059604645,1.0117483
uf_03,39.15625_-122.53125,39.15625,-122.53125,2.499946735823078,0.0,1.0773985
uf_03,39.15625_-122.59375,39.15625,-122.59375,2.4999999916269364,0.3400000035762787,1.0773985
uf_03,39.15625_-122.65625,39.15625,-122.65625,2.4999987868026468,0.4399999976158142,1.775684
uf_03,39.15625_-122.71875,39.15625,-122.71875,2.4999999856625736,0.4300000071525574,2.2110991
uf_03,39.15625_-122.78125,39.15625,-122.78125,2.486683536127438,0.4399999976158142,1.3427092
uf_03,39.15625_-122.84375,39.15625,-122.84375,2.4999993834132312,0.4300000071525574,1.5280122
uf_03,39.15625_-122.90625,39.15625,-122.90625,2.499061419126489,0.36000001430511475,1.5477847
uf_03,39.15625_-122.96875,39.15625,-122.96875,2.4976432553976418,0.3799999952316284,2.1353834
uf_03,39.15625_-123.03125,39.15625,-123.03125,2.4971599744356596,0.4300000071525574,1.5968719
uf_03,39.15625_-123.09375,39.15625,-123.09375,2.493479407374038,0.4399999976158142,1.6327084
uf_03,39.21875_-122.40625,39.21875,-122.40625,2.4999995076206014,0.550000011920929,0.9438905
uf_03,39.21875_-122.46875,39.21875,-122.46875,2.498752035398055,0.27000001072883606,0.97303396
uf_03,39.21875_-122.53125,39.21875,-122.53125,2.499610178012738,0.28999999165534973,0.82458246
uf_03,39.21875_-122.59375,39.21875,-122.59375,2.4929038287748506,0.38999998569488525,1.6186223
uf_03,39.21875_-122.65625,39.21875,-122.65625,2.496444809308705,0.4399999976158142,1.9016373
uf_03,39.21875_-122.71875,39.21875,-122.71875,2.349989738546288,0.3799999952316284,1.2466052
uf_03,39.21875_-122.78125,39.21875,-122.78125,2.499633385791407,0.41999998688697815,1.3918836
uf_03,39.21875_-122.84375,39.21875,-122.84375,2.4827620358208886,0.36000001430511475,1.6464521
uf_03,39.21875_-122.90625,39.21875,-122.90625,2.4878032615813734,0.47999998927116394,1.6678717
uf_03,39.21875_-122.96875,39.21875,-122.96875,2.4873782896753815,0.46000000834465027,1.648662
uf_03,39.21875_-123.03125,39.21875,-123.03125,2.300854115909779,0.4099999964237213,1.1424364
uf_03,39.28125_-122.53125,39.28125,-122.53125,2.499992512983914,0.27000001072883606,0.8272666
uf_03,39.28125_-122.59375,39.28125,-122.59375,2.390039806279563,0.3400000035762787,0.94436187
uf_03,39.28125_-122.71875,39.28125,-122.71875,2.4960562046673456,0.3400000035762787,1.3156183
uf_03,39.28125_-122.78125,39.28125,-122.78125,2.477041140325823,0.550000011920929,1.5378519
uf_03,39.28125_-122.84375,39.28125,-122.84375,2.49134341059741,0.4300000071525574,1.5696665
uf_03,39.28125_-122.90625,39.28125,-122.90625,2.495888055262259,0.30000001192092896,2.3736093
uf_03,39.28125_-122.96875,39.28125,-122.96875,2.499859366462612,0.3400000035762787,1.6734077
uf_03,39.28125_-123.03125,39.28125,-123.03125,2.459708086830518,0.41999998688697815,1.5367628
uf_03,39.34375_-122.96875,39.34375,-122.96875,2.47682556512955,0.47999998927116394,2.5649145
uf_03,39.34375_-123.03125,39.34375,-123.03125,2.4999891807244743,0.3499999940395355,2.5833783
uf_04,39.21875_-122.40625,39.21875,-122.40625,2.499999485248389,0.550000011920929,0.9438905
uf_04,39.21875_-122.46875,39.21875,-122.46875,2.498583193853275,0.27000001072883606,0.97303396
uf_04,39.21875_-122.53125,39.21875,-122.53125,2.499613522160373,0.28999999165534973,0.82458246
uf_04,39.21875_-122.59375,39.21875,-122.59375,2.4929274273713053,0.38999998569488525,1.6186223
uf_04,39.21875_-122.65625,39.21875,-122.65625,2.4964099705532545,0.4399999976158142,1.9016373
uf_04,39.21875_-122.71875,39.21875,-122.71875,2.347888919929813,0.3799999952316284,1.2466052
uf_04,39.28125_-122.40625,39.28125,-122.40625,2.49999999299572,0.550000011920929,0.919836
uf_04,39.28125_-122.46875,39.28125,-122.46875,2.489565567861481,0.550000011920929,0.9312459
uf_04,39.28125_-122.53125,39.28125,-122.53125,2.4999926472457084,0.27000001072883606,0.8272666
uf_04,39.28125_-122.59375,39.28125,-122.59375,2.389842051156469,0.3400000035762787,0.94436187
uf_04,39.28125_-122.65625,39.28125,-122.65625,2.4999975065142888,0.4099999964237213,1.8801056
uf_04,39.28125_-122.71875,39.28125,-122.71875,2.4960571446045896,0.3400000035762787,1.3156183
uf_04,39.28125_-122.78125,39.28125,-122.78125,2.4769834885915882,0.550000011920929,1.5378519
uf_04,39.34375_-122.46875,39.34375,-122.46875,2.4999906187522143,0.4300000071525574,0.7942057
uf_04,39.34375_-122.53125,39.34375,-122.53125,2.4999983952297713,0.4000000059604645,0.61368346
uf_04,39.34375_-122.59375,39.34375,-122.59375,2.499997652718447,0.28999999165534973,0.842607
uf_04,39.34375_-122.65625,39.34375,-122.65625,2.499899670625447,0.0,0.75097674
uf_04,39.34375_-122.71875,39.34375,-122.71875,2.483751303922416,0.4000000059604645,1.7531621
uf_04,39.34375_-122.78125,39.34375,-122.78125,2.499945494141456,0.3400000035762787,1.624756
uf_04,39.40625_-122.46875,39.40625,-122.46875,2.499999450422933,0.36000001430511475,0.9381964
uf_04,39.40625_-122.53125,39.40625,-122.53125,2.499996947844288,0.25,0.7517548
uf_04,39.40625_-122.59375,39.40625,-122.59375,2.4976652839064206,0.3799999952316284,0.9552913
uf_04,39.40625_-122.65625,39.40625,-122.65625,2.419248341619851,0.30000001192092896,1.2144202
uf_04,39.40625_-122.71875,39.40625,-122.71875,2.499050965853317,0.46000000834465027,1.3860846
uf_04,39.40625_-122.78125,39.40625,-122.78125,2.498734445163688,0.38999998569488525,0.64342713
uf_04,39.46875_-122.46875,39.46875,-122.46875,2.49965879219039,0.41999998688697815,0.81090033
uf_04,39.46875_-122.53125,39.46875,-122.53125,2.499999082313168,0.4000000059604645,0.7555513
uf_04,39.46875_-122.59375,39.46875,-122.59375,2.4999986236733713,0.47999998927116394,0.9335865
uf_04,39.46875_-122.65625,39.46875,-122.65625,2.499988079734525,0.36000001430511475,0.9604759
uf_04,39.46875_-122.71875,39.46875,-122.71875,2.4963696362897183,0.44999998807907104,2.2133148
uf_04,39.46875_-122.78125,39.46875,-122.78125,2.4999976406651223,0.0,2.2726338
uf_04,39.53125_-122.46875,39.53125,-122.46875,2.4998491226173685,0.41999998688697815,0.6405635
uf_04,39.53125_-122.53125,39.53125,-122.53125,2.4999967391795215,0.4399999976158142,0.6232163
uf_04,39.53125_-122.59375,39.53125,-122.59375,2.499986774907578,0.3499999940395355,0.81226885
uf_04,39.53125_-122.65625,39.53125,-122.65625,2.4990580894160748,0.27000001072883606,2.132791
uf_04,39.53125_-122.71875,39.53125,-122.71875,2.499207686196449,0.0,1.9797429
uf_04,39.59375_-122.46875,39.59375,-122.46875,2.4999992074808834,0.3400000035762787,0.8396625
uf_04,39.59375_-122.53125,39.59375,-122.53125,2.499160246883746,0.47999998927116394,0.75665694
uf_04,39.59375_-122.59375,39.59375,-122.59375,2.4997708719210285,0.4399999976158142,0.7929519
uf_04,39.59375_-122.65625,39.59375,-122.65625,2.492417175174783,0.33000001311302185,2.555506
uf_04,39.59375_-122.71875,39.59375,-122.71875,2.499955006527498,0.36000001430511475,2.6774158
uf_04,39.59375_-122.78125,39.59375,-122.78125,2.475087786513738,0.3199999928474426,2.165015
uf_04,39.65625_-122.46875,39.65625,-122.46875,2.4999998619422863,0.28999999165534973,0.8993877
uf_04,39.65625_-122.53125,39.65625,-122.53125,2.4999977390380037,0.28999999165534973,0.7784131
uf_04,39.65625_-122.59375,39.65625,-122.59375,2.49974830440355,0.25,0.91597426
uf_04,39.65625_-122.65625,39.65625,-122.65625,2.4774671220507507,0.47999998927116394,1.3681442
uf_04,39.65625_-122.71875,39.65625,-122.71875,2.495118747224079,0.3100000023841858,1.86654
uf_04,39.65625_-122.78125,39.65625,-122.78125,2.4999999927989585,0.44999998807907104,2.616137
uf_04,39.71875_-122.34375,39.71875,-122.34375,2.4999963376225383,0.25999999046325684,0.66784054
uf_04,39.71875_-122.40625,39.71875,-122.40625,2.499964668740552,0.44999998807907104,0.905764
uf_04,39.71875_-122.46875,39.71875,-122.46875,2.4999948065711974,0.49000000953674316,0.67364585
uf_04,39.71875_-122.53125,39.71875,-122.53125,2.4999992090813743,0.3799999952316284,0.76103663
uf_04,39.71875_-122.59375,39.71875,-122.59375,2.496177431188313,0.3400000035762787,0.9862641
uf_04,39.71875_-122.65625,39.71875,-122.65625,2.4977030972732406,0.4099999964237213,1.2600344
uf_04,39.71875_-122.71875,39.71875,-122.71875,2.4999999986298156,0.23000000417232513,1.0649283
uf_04,39.71875_-122.78125,39.71875,-122.78125,2.2057454772509772,0.3700000047683716,2.1572056
uf_04,39.71875_-122.84375,39.71875,-122.84375,2.296883715085398,0.30000001192092896,2.0482757
uf_04,39.71875_-122.90625,39.71875,-122.90625,2.498668339449951,0.3499999940395355,2.369591
uf_04,39.78125_-122.34375,39.78125,-122.34375,2.4999790896091447,0.4300000071525574,0.60227
uf_04,39.78125_-122.40625,39.78125,-122.40625,2.4999998659980065,0.3799999952316284,0.9275161
uf_04,39.78125_-122.46875,39.78125,-122.46875,2.4999995406159163,0.25,0.83959997
uf_04,39.78125_-122.53125,39.78125,-122.53125,2.4999995709535616,0.25,0.6571836
uf_04,39.78125_-122.59375,39.78125,-122.59375,2.4999971725428436,0.4000000059604645,0.9190097
uf_04,39.78125_-122.65625,39.78125,-122.65625,2.4539049082223983,0.30000001192092896,2.0521417
uf_04,39.78125_-122.71875,39.78125,-122.71875,2.3794296568830102,0.4000000059604645,1.4175185
uf_04,39.78125_-122.78125,39.78125,-122.78125,2.347980308264787,0.38999998569488525,1.2989401
uf_04,39.78125_-122.84375,39.78125,-122.84375,2.4841335831786457,0.4399999976158142,2.7286117
uf_04,39.78125_-122.90625,39.78125,-122.90625,2.4999994504493186,0.4399999976158142,2.472175
uf_04,39.78125_-122.96875,39.78125,-122.96875,2.499936542789709,0.4399999976158142,1.7098088
uf_04,39.84375_-122.34375,39.84375,-122.34375,2.499960004585666,0.30000001192092896,0.6755068
uf_04,39.84375_-122.40625,39.84375,-122.40625,2.499999826213823,0.6000000238418579,0.6421633
uf_04,39.84375_-122.46875,39.84375,-122.46875,2.499833856288463,0.33000001311302185,0.89329904
uf_04,39.84375_-122.53125,39.84375,-122.53125,2.499846970903955,0.36000001430511475,0.72145826
uf_04,39.84375_-122.59375,39.84375,-122.59375,2.499957365195382,0.25999999046325684,0.7247533
uf_04,39.84375_-122.65625,39.84375,-122.65625,2.4996709526228402,0.3499999940395355,0.76346445
uf_04,39.84375_-122.71875,39.84375,-122.71875,2.499999995524961,0.5699999928474426,2.515501
uf_04,39.84375_-122.78125,39.84375,-122.78125,2.499998261266625,0.4099999964237213,2.6917226
uf_04,39.84375_-122.84375,39.84375,-122.84375,2.499949049422975,0.5299999713897705,2.3504872
uf_04,39.84375_-122.90625,39.84375,-122.90625,2.499892407938903,0.44999998807907104,3.2835984
uf_04,39.84375_-122.96875,39.84375,-122.96875,2.435601897077004,0.3100000023841858,0.731304
uf_06,40.03125_-122.71875,40.03125,-122.71875,2.485595194133435,0.6399999856948853,2.5414479
uf_06,40.03125_-122.78125,40.03125,-122.78125,2.4911168174786527,0.3457988202571869,1.5140699
uf_06,40.03125_-122.84375,40.03125,-122.84375,2.478705434901668,0.25414201617240906,1.0486425
uf_06,40.03125_-122.90625,40.03125,-122.90625,2.4892621420690686,0.3254437744617462,1.2062802
uf_06,40.03125_-122.96875,40.03125,-122.96875,2.4996504562630193,0.2865680456161499,0.90060526
uf_06,40.09375_-122.65625,40.09375,-122.65625,2.4986311362309577,0.33041420578956604,1.0138248
uf_06,40.09375_-122.71875,40.09375,-122.71875,2.4947618561952067,0.35733726620674133,1.6018739
uf_06,40.09375_-122.78125,40.09375,-122.78125,2.499854288273438,0.399822473526001,1.8989656
uf_06,40.09375_-122.84375,40.09375,-122.84375,2.498852458633894,0.3775147795677185,1.5501158
uf_06,40.09375_-122.90625,40.09375,-122.90625,2.4839656159099186,0.3912425935268402,1.3428532
uf_06,40.09375_-122.96875,40.09375,-122.96875,2.487324960526801,0.3562721908092499,1.093048
uf_06,40.15625_-122.53125,40.15625,-122.53125,2.4999342747150464,0.40739643573760986,0.9847348
uf_06,40.15625_-122.59375,40.15625,-122.59375,2.499917340660337,0.40473371744155884,0.94810754
uf_06,40.15625_-122.65625,40.15625,-122.65625,2.499979300177394,0.3409467339515686,0.8859642
uf_06,40.15625_-122.71875,40.15625,-122.71875,2.4978576645598336,0.2836686372756958,0.826462
uf_06,40.15625_-122.78125,40.15625,-122.78125,2.474059443483954,0.33349111676216125,1.469092
uf_06,40.15625_-122.84375,40.15625,-122.84375,2.499169849740139,0.36769232153892517,1.8558828
uf_06,40.15625_-122.90625,40.15625,-122.90625,2.266501863556819,0.36538460850715637,1.6867572
uf_06,40.15625_-122.96875,40.15625,-122.96875,2.3580526560306776,0.345976322889328,1.3431572
uf_06,40.21875_-122.21875,40.21875,-122.21875,2.4999395899151926,0.33000001311302185,1.141077
uf_06,40.21875_-122.40625,40.21875,-122.40625,2.4999998884730377,0.0,0.77436584
uf_06,40.21875_-122.46875,40.21875,-122.46875,2.499895564805551,0.4280473291873932,0.988044
uf_06,40.21875_-122.53125,40.21875,-122.53125,2.499997610227669,0.4177514910697937,0.97439724
uf_06,40.21875_-122.59375,40.21875,-122.59375,2.499991938663352,0.4037869870662689,0.92263687
uf_06,40.21875_-122.65625,40.21875,-122.65625,2.4999978906141154,0.37467455863952637,0.8023395
uf_06,40.21875_-122.71875,40.21875,-122.71875,2.499978407248092,0.30313608050346375,0.7854826
uf_06,40.21875_-122.78125,40.21875,-122.78125,2.4989057317844003,0.28065088391304016,0.9029661
uf_06,40.21875_-122.84375,40.21875,-122.84375,2.4804022802131085,0.33213016390800476,1.5241014
uf_06,40.21875_-122.90625,40.21875,-122.90625,2.4861814855860933,0.33639052510261536,1.6641536
uf_06,40.21875_-122.96875,40.21875,-122.96875,2.4989582901627347,0.3879881799221039,1.8683318
uf_06,40.28125_-121.59375,40.28125,-121.59375,2.4989582601225364,0.44189348816871643,2.3171256
uf_06,40.28125_-122.09375,40.28125,-122.09375,2.4999995376820525,0.31917160749435425,0.845821
uf_06,40.28125_-122.15625,40.28125,-122.15625,2.4999851093207743,0.3577514886856079,0.8413935
uf_06,40.28125_-122.21875,40.28125,-122.21875,2.49993210476092,0.42680472135543823,0.9469508
uf_06,40.28125_-122.28125,40.28125,-122.28125,2.4996608659171495,0.3939644992351532,1.0387641
uf_06,40.28125_-122.34375,40.28125,-122.34375,2.499956850374656,0.37390533089637756,1.0053377
uf_06,40.28125_-122.40625,40.28125,-122.40625,2.4999979398781234,0.3897041380405426,1.0090412
uf_06,40.28125_-122.46875,40.28125,-122.46875,2.4999980850352816,0.4270414113998413,1.0615233
uf_06,40.28125_-122.53125,40.28125,-122.53125,2.4998495914192,0.4218343198299408,0.9690997
uf_06,40.28125_-122.59375,40.28125,-122.59375,2.499624041402563,0.38958579301834106,0.928267
uf_06,40.28125_-122.65625,40.28125,-122.65625,2.4996616380920615,0.3971005976200104,0.74626476
uf_06,40.28125_-122.71875,40.28125,-122.71875,2.4999384081448506,0.352544367313385,0.78086525
uf_06,40.28125_-122.78125,40.28125,-122.78125,2.499939220209491,0.30041420459747314,0.83296126
uf_06,40.28125_-122.84375,40.28125,-122.84375,2.496425648318961,0.3234911262989044,1.3133069
uf_06,40.28125_-122.90625,40.28125,-122.90625,2.49921265144975,0.33331361413002014,1.5465139
uf_06,40.28125_-122.96875,40.28125,-122.96875,2.4952836467282755,0.31106507778167725,1.6045264
